EID,Xvalue,Yvalue,Zvalue,time
19145,0.19632454216480247,-5.486313343048097,1.1073182821273804,2017-04-14 20:28:39.862
19146,-1.2653355598449707,-6.7504515647888175,-1.259350061416626,2017-04-14 20:28:39.873
19147,-5.501875400543213,-9.264363288879396,-5.416881561279297,2017-04-14 20:28:39.882
19148,-15.439009666442873,-12.96460247039795,-11.949460983276367,2017-04-14 20:28:39.892
19149,-27.99540138244629,-14.319720268249512,-15.13614273071289,2017-04-14 20:28:39.902
19150,-33.15131378173828,-11.657367706298828,-12.131420135498047,2017-04-14 20:28:39.913
19151,-30.927101135253906,-6.624756336212157,-7.82305383682251,2017-04-14 20:28:39.921
19152,-17.901445388793945,-1.6579847335815432,-9.337387084960938,2017-04-14 20:28:39.931
19153,-9.872490882873537,-3.598485231399536,-10.621875762939453,2017-04-14 20:28:39.941
19154,-7.161057472229004,-5.887341976165772,-8.427590370178223,2017-04-14 20:28:39.951
19155,-5.278017520904541,-7.365761756896973,-4.594472885131836,2017-04-14 20:28:39.963
19156,-3.1304187774658203,-9.84615421295166,-0.8523358106613159,2017-04-14 20:28:39.971
19157,-1.09654438495636,-13.308170318603516,1.655590534210205,2017-04-14 20:28:39.981
19158,-2.1487960815429688,-15.738285064697266,2.492363929748535,2017-04-14 20:28:39.991
19159,-6.0633158683776855,-14.177265167236328,4.8925509452819815,2017-04-14 20:28:40.001
19160,-11.886013984680176,-10.321403503417967,5.203797340393066,2017-04-14 20:28:40.011
19161,-14.59146213531494,-7.184999465942383,-0.27054479718208313,2017-04-14 20:28:40.021
19162,-10.36449909210205,-6.360196590423584,-5.578489780426025,2017-04-14 20:28:40.031
19163,-3.3315317630767822,-6.2847795486450195,-9.73123264312744,2017-04-14 20:28:40.041
19164,1.1899182796478271,-6.926425457000732,-0.9397241473197936,2017-04-14 20:28:40.051
19165,3.6762967109680176,-6.910863399505615,0.9181763529777528,2017-04-14 20:28:40.063
19166,4.9152960777282715,-6.447585105895996,0.31603461503982544,2017-04-14 20:28:40.071
19167,5.03021764755249,-6.85100793838501,4.537012100219727,2017-04-14 20:28:40.081
19168,4.4639892578125,-8.003816604614258,5.726930618286133,2017-04-14 20:28:40.090
19169,1.7106571197509766,-9.534908294677734,3.5003228187561035,2017-04-14 20:28:40.101
19170,-1.1264718770980835,-11.44907283782959,1.5622166395187378,2017-04-14 20:28:40.111
19171,-4.244919776916504,-13.655329704284668,0.90979665517807,2017-04-14 20:28:40.121
19172,-6.636727333068848,-14.654908180236815,0.4189853072166443,2017-04-14 20:28:40.131
19173,-7.690176010131836,-13.625401496887207,0.507570743560791,2017-04-14 20:28:40.141
19174,-7.407660007476807,-11.283872604370115,1.3012486696243286,2017-04-14 20:28:40.151
19175,-7.1670427322387695,-8.968679428100586,2.1380221843719482,2017-04-14 20:28:40.162
19176,-7.47110652923584,-7.535749912261963,2.580949544906616,2017-04-14 20:28:40.171
19177,-7.814674377441406,-6.835445880889893,3.136404275894165,2017-04-14 20:28:40.181
19178,-8.036137580871582,-6.739677906036378,3.378218650817871,2017-04-14 20:28:40.192
19179,-7.803900241851807,-6.701370716094973,3.3458969593048096,2017-04-14 20:28:40.201
19180,-7.442376136779785,-6.7935471534729,3.3458969593048096,2017-04-14 20:28:40.212
19181,-6.764816761016848,-6.755239963531494,2.6216509342193604,2017-04-14 20:28:40.220
19182,-5.991489887237549,-6.845022678375244,1.6879122257232666,2017-04-14 20:28:40.231
19183,-5.3342814445495605,-7.0748658180236825,0.8032546639442444,2017-04-14 20:28:40.241
19184,-4.797980308532715,-7.328651428222656,0.4034229815006256,2017-04-14 20:28:40.251
19185,-4.777629375457764,-7.47110652923584,0.06464344263076782,2017-04-14 20:28:40.261
19186,-4.763264179229736,-7.309497833251952,-0.14245499670505524,2017-04-14 20:28:40.271
19187,-5.07570743560791,-7.177816867828369,0.5793967843055725,2017-04-14 20:28:40.281
19188,-5.519832134246826,-7.229291915893555,1.4101848602294922,2017-04-14 20:28:40.291
19189,-5.706579685211183,-7.491456985473633,1.655590534210205,2017-04-14 20:28:40.302
19190,-5.203797340393066,-7.716512203216553,1.7286136150360107,2017-04-14 20:28:40.311
19191,-4.957194805145264,-7.820659637451173,1.9333178997039795,2017-04-14 20:28:40.321
19192,-4.8901567459106445,-7.524975776672362,2.099714994430542,2017-04-14 20:28:40.331
19193,-4.863820552825928,-7.125144481658936,1.958456993103028,2017-04-14 20:28:40.341
19194,-4.666299343109131,-7.094019412994385,1.3539210557937622,2017-04-14 20:28:40.351
19195,-4.335899353027344,-7.175422668457031,0.7733271718025208,2017-04-14 20:28:40.361
19196,-4.20421838760376,-7.176619529724121,0.5913678407669067,2017-04-14 20:28:40.371
19197,-4.490325450897217,-7.110779285430907,0.333991140127182,2017-04-14 20:28:40.381
19198,-5.232527732849121,-7.117961883544923,-0.08619125932455063,2017-04-14 20:28:40.391
19199,-5.6443305015563965,-6.920440196990968,-0.5650315880775452,2017-04-14 20:28:40.401
19200,-5.918466567993164,-6.740874767303468,-1.0019733905792236,2017-04-14 20:28:40.411
19201,-6.421248912811277,-6.890512466430664,-1.092953085899353,2017-04-14 20:28:40.421
19202,-6.739677906036378,-7.116764545440674,-1.2306196689605713,2017-04-14 20:28:40.431
19203,-6.9036808013916025,-7.232883453369141,-0.8667010068893433,2017-04-14 20:28:40.441
19204,-7.072471618652344,-7.33703088760376,-0.3387795388698578,2017-04-14 20:28:40.451
19205,-7.292738437652588,-7.339425086975098,-0.2059013396501541,2017-04-14 20:28:40.461
19206,-7.404068946838379,-7.259219646453857,-0.059855043888092034,2017-04-14 20:28:40.471
19207,-6.988674640655518,-7.089231014251709,0.4273650050163269,2017-04-14 20:28:40.481
19208,-6.642712593078612,-7.236474514007567,1.5179238319396973,2017-04-14 20:28:40.491
19209,-7.242460250854492,-7.976283073425293,1.9261353015899656,2017-04-14 20:28:40.501
19210,-7.885303497314452,-9.114726066589355,1.8806453943252563,2017-04-14 20:28:40.512
19211,-8.074444770812987,-10.019734382629396,1.0857704877853394,2017-04-14 20:28:40.522
19212,-7.7416510581970215,-10.052056312561037,0.047884032130241394,2017-04-14 20:28:40.532
19213,-7.645883083343506,-9.712079048156738,-0.4153940081596375,2017-04-14 20:28:40.542
19214,-8.457517623901367,-9.543288230895996,-0.5219359993934631,2017-04-14 20:28:40.552
19215,-9.636661529541016,-9.57441234588623,-1.195903778076172,2017-04-14 20:28:40.562
19216,-11.12226390838623,-9.65581512451172,-2.383427858352661,2017-04-14 20:28:40.572
19217,-12.418724060058596,-9.54209041595459,-3.7696704864501953,2017-04-14 20:28:40.582
19218,-13.54399871826172,-9.124302864074707,-4.022258758544922,2017-04-14 20:28:40.593
19219,-14.586673736572266,-8.635885238647461,-3.5422213077545166,2017-04-14 20:28:40.601
19220,-14.486117362976074,-8.26119327545166,-2.47560453414917,2017-04-14 20:28:40.611
19221,-12.538434028625488,-8.130708694458008,-1.92134690284729,2017-04-14 20:28:40.621
19222,-10.072406768798828,-8.549694061279299,-1.8938134908676147,2017-04-14 20:28:40.631
19223,-8.146271705627441,-8.908824920654297,-2.390610456466675,2017-04-14 20:28:40.641
19224,-6.740874767303468,-9.063250541687012,-3.332728862762451,2017-04-14 20:28:40.651
19225,-6.31949520111084,-9.4822359085083,-4.414907932281494,2017-04-14 20:28:40.661
19226,-7.1490864753723145,-10.747570991516113,-4.921281814575195,2017-04-14 20:28:40.671
19227,-8.248024940490723,-12.66293239593506,-3.9779660701751713,2017-04-14 20:28:40.681
19228,-8.022970199584961,-14.694413185119627,-1.8255788087844849,2017-04-14 20:28:40.691
19229,-6.798335552215576,-16.025588989257812,0.363918662071228,2017-04-14 20:28:40.701
19230,-5.453991413116455,-16.590620040893555,1.6041151285171509,2017-04-14 20:28:40.711
19231,-4.153939723968507,-16.462530136108402,1.6867151260375977,2017-04-14 20:28:40.721
19232,-3.3530795574188232,-15.73589038848877,1.2749123573303225,2017-04-14 20:28:40.732
19233,-2.9604303836822514,-15.18282985687256,1.3886369466781616,2017-04-14 20:28:40.742
19234,-2.276885747909546,-13.79179859161377,1.3455413579940796,2017-04-14 20:28:40.752
19235,-2.2194249629974365,-11.987768173217773,3.6092591285705566,2017-04-14 20:28:40.761
19236,-3.3004069328308105,-10.168174743652344,5.374982833862305,2017-04-14 20:28:40.772
19237,-3.1543607711791988,-7.9391727447509775,3.9899370670318617,2017-04-14 20:28:40.781
19238,-4.373009204864502,-6.54455041885376,1.6352397203445437,2017-04-14 20:28:40.792
19239,-6.321889400482178,-5.96874475479126,-0.8236053586006165,2017-04-14 20:28:40.802
19240,-7.603984832763673,-6.133944988250732,-2.627636432647705,2017-04-14 20:28:40.812
19241,-6.076483726501465,-6.064512729644775,-4.150348663330078,2017-04-14 20:28:40.821
19242,-3.7732617855072017,-6.688202381134032,-0.9504981040954592,2017-04-14 20:28:40.832
19243,-1.5909470319747925,-6.473921298980713,1.7561469078063965,2017-04-14 20:28:40.842
19244,-0.4417302012443543,-5.849034786224365,2.677914619445801,2017-04-14 20:28:40.852
19245,0.4967968463897705,-5.3761796951293945,2.8862102031707764,2017-04-14 20:28:40.862
19246,0.5817909836769104,-4.985925197601318,1.9931728839874268,2017-04-14 20:28:40.873
19247,0.5219359993934631,-4.689043998718262,1.3503297567367554,2017-04-14 20:28:40.882
19248,0.4668693244457245,-4.405331134796144,0.4955997467041016,2017-04-14 20:28:40.892
19249,0.7182605266571045,-4.003105163574219,-0.07302315533161162,2017-04-14 20:28:40.903
19250,1.33357036113739,-3.523067712783813,-0.2370259612798691,2017-04-14 20:28:40.912
19251,2.2038626670837402,-3.1759085655212402,-0.3351882398128509,2017-04-14 20:28:40.924
19252,2.548627614974976,-3.16513466835022,-0.21188685297966006,2017-04-14 20:28:40.932
19253,2.4361002445220947,-3.192667961120605,0.3770867586135864,2017-04-14 20:28:40.941
19254,2.2002713680267334,-3.307589530944824,0.608127236366272,2017-04-14 20:28:40.951
19255,1.7956513166427612,-3.556586742401123,0.6189011335372925,2017-04-14 20:28:40.961
19256,1.4963760375976562,-3.8438909053802486,1.0678139925003052,2017-04-14 20:28:40.971
19257,1.1815385818481443,-4.254496574401856,1.4616601467132568,2017-04-14 20:28:40.981
19258,-0.706289529800415,-5.125985622406006,1.4820108413696291,2017-04-14 20:28:40.991
19259,-3.6858735084533687,-6.4595561027526855,1.4616601467132568,2017-04-14 20:28:41.001
19260,-8.834604263305664,-8.921992301940918,-1.215057373046875,2017-04-14 20:28:41.011
19261,-19.697097778320312,-14.487314224243164,-11.530475616455078,2017-04-14 20:28:41.021
19262,-39.226600646972656,-22.580913543701172,-17.682376861572266,2017-04-14 20:28:41.031
19263,-39.226600646972656,-18.35514640808105,-9.862914085388184,2017-04-14 20:28:41.041
19264,-21.68907356262207,-0.8403648138046265,-9.227252960205078,2017-04-14 20:28:41.051
19265,-12.05959415435791,4.954800605773926,-12.564770698547365,2017-04-14 20:28:41.063
19266,-8.355764389038086,-0.828393816947937,-9.429563522338867,2017-04-14 20:28:41.071
19267,-6.398504257202148,-4.978742599487305,-5.856217384338379,2017-04-14 20:28:41.081
19268,-3.925293684005737,-8.08043098449707,-1.8112136125564573,2017-04-14 20:28:41.091
19269,-0.6416460275650024,-12.26429843902588,1.195903778076172,2017-04-14 20:28:41.101
19270,2.078166961669922,-15.424644470214846,2.737769603729248,2017-04-14 20:28:41.111
19271,0.8523358106613159,-14.788984298706055,4.753687381744385,2017-04-14 20:28:41.121
19272,-2.82515811920166,-11.050437927246094,6.036979675292969,2017-04-14 20:28:41.132
19273,-8.154650688171388,-8.785523414611816,1.436521053314209,2017-04-14 20:28:41.142
19274,-11.979388236999512,-8.589199066162111,-5.17746114730835,2017-04-14 20:28:41.152
19275,-13.681665420532227,-10.062829971313477,-13.996502876281738,2017-04-14 20:28:41.161
19276,-6.523002624511719,-10.708066940307617,-7.673416614532473,2017-04-14 20:28:41.171
19277,-0.3699041604995728,-9.591172218322754,1.7860745191574097,2017-04-14 20:28:41.182
19278,2.783259391784668,-8.469488143920897,3.043030261993408,2017-04-14 20:28:41.192
19279,4.326322555541991,-7.592013359069824,4.153939723968507,2017-04-14 20:28:41.202
19280,4.377797603607179,-7.340622425079348,6.605602264404298,2017-04-14 20:28:41.212
19281,3.1411926746368413,-7.7631988525390625,5.080495834350586,2017-04-14 20:28:41.222
19282,0.6380547285079956,-9.041702270507812,2.123656988143921,2017-04-14 20:28:41.233
19283,-1.5394717454910278,-10.54645824432373,0.2920926213264465,2017-04-14 20:28:41.243
19284,-3.37941575050354,-12.109871864318848,-0.6883329749107361,2017-04-14 20:28:41.252
19285,-4.888959884643555,-12.53484344482422,-0.6165069341659546,2017-04-14 20:28:41.261
19286,-5.7329158782958975,-12.135011672973633,-0.23104046285152435,2017-04-14 20:28:41.271
19287,-6.147112846374513,-10.87326717376709,0.9624691009521484,2017-04-14 20:28:41.281
19288,-6.7480573654174805,-8.674192428588867,2.8646624088287367,2017-04-14 20:28:41.291
19289,-6.987477779388428,-8.195352554321289,4.501099109649658,2017-04-14 20:28:41.301
